altitud,dir,fecha,horaHrMax,horaHrMin,horaracha,horatmax,horatmin,hrMax,hrMedia,hrMin,indicativo,nombre,prec,provincia,racha,tmax,tmed,tmin,velmedia
105.0,30.0,2024-08-12,00:30,14:50,15:00,14:58,06:29,87.0,54.0,31.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.1,35.1,28.3,21.5,1.9
105.0,30.0,2024-08-13,05:50,14:00,15:00,15:16,05:26,93.0,54.0,21.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.2,33.4,26.8,20.3,3.1
105.0,32.0,2024-08-14,22:30,14:10,14:40,15:56,06:08,81.0,50.0,38.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.2,32.1,25.6,19.0,2.2
105.0,24.0,2024-08-15,04:00,15:40,18:20,17:13,03:47,87.0,45.0,20.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,6.9,38.8,28.8,18.7,1.7
105.0,2.0,2024-08-16,01:40,15:50,Varias,15:56,06:08,81.0,38.0,15.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.2,40.0,30.9,21.8,2.5
105.0,99.0,2024-08-17,06:20,16:40,Varias,16:38,05:59,83.0,42.0,18.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,6.1,39.9,30.7,21.5,1.7
105.0,99.0,2024-08-18,05:30,14:00,16:50,15:16,06:06,61.0,36.0,17.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.5,40.6,31.0,21.3,1.9
105.0,20.0,2024-08-19,23:59,15:10,11:40,12:53,23:58,80.0,47.0,30.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.7,36.3,29.9,23.5,4.2
105.0,19.0,2024-08-20,Varias,17:00,03:00,16:57,05:34,87.0,53.0,32.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.5,35.9,28.5,21.1,2.8
105.0,99.0,2024-08-21,Varias,14:20,Varias,14:22,05:38,78.0,53.0,30.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.9,37.9,30.0,22.1,2.5
105.0,29.0,2024-08-22,23:50,16:50,14:20,14:56,04:29,87.0,61.0,41.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.8,32.8,27.0,21.3,2.2
105.0,99.0,2024-08-23,03:40,14:40,15:50,14:37,04:40,90.0,56.0,34.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.1,34.5,27.2,20.0,3.1
105.0,28.0,2024-08-24,06:30,15:10,16:30,Varias,06:17,71.0,45.0,28.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,10.6,37.1,29.5,21.9,2.5
105.0,29.0,2024-08-25,07:00,13:10,16:10,14:38,05:19,69.0,40.0,22.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.3,38.3,31.0,23.7,2.5
105.0,34.0,2024-08-26,05:40,13:50,14:10,13:47,05:28,82.0,58.0,39.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.4,35.7,28.7,21.7,2.8
105.0,29.0,2024-08-27,03:50,14:20,15:10,14:25,04:20,81.0,56.0,31.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.4,37.1,30.2,23.3,1.7
105.0,32.0,2024-08-28,Varias,11:40,15:50,13:39,Varias,86.0,66.0,47.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,10.0,33.0,27.8,22.7,3.1
105.0,34.0,2024-08-29,06:10,Varias,13:50,16:49,06:05,82.0,55.0,41.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.5,34.7,28.5,22.3,2.2
105.0,28.0,2024-08-30,06:30,15:50,17:20,15:56,06:14,80.0,54.0,38.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.8,35.3,28.8,22.3,1.7
105.0,28.0,2024-08-31,23:40,10:50,16:50,10:51,05:43,82.0,63.0,44.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.6,32.5,27.6,22.6,2.8
105.0,27.0,2024-09-01,Varias,15:50,12:40,15:50,23:48,90.0,62.0,41.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,11.7,32.0,27.0,22.1,3.1
105.0,28.0,2024-09-02,Varias,13:20,14:40,13:34,06:11,86.0,54.0,31.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.7,32.7,26.4,20.2,3.1
105.0,28.0,2024-09-03,06:20,17:10,13:20,11:56,23:25,95.0,57.0,29.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.7,29.5,24.0,18.4,2.2
105.0,18.0,2024-09-04,05:50,15:30,00:20,15:53,04:18,87.0,55.0,34.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.8,31.9,24.8,17.7,3.6
105.0,29.0,2024-09-05,04:50,14:30,16:30,12:10,04:44,71.0,49.0,33.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.7,33.3,25.6,17.9,2.8
105.0,29.0,2024-09-06,06:30,16:50,13:20,14:49,06:18,90.0,49.0,21.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.1,30.8,24.5,18.2,3.1
105.0,19.0,2024-09-07,23:59,12:00,16:00,12:05,06:21,81.0,47.0,19.0,5891X,LAS CABEZAS DE SAN JUAN,2.6,SEVILLA,9.2,29.6,21.4,13.2,1.9
105.0,29.0,2024-09-08,03:50,15:00,15:50,15:34,05:28,91.0,55.0,27.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.9,30.3,23.6,16.9,1.9
105.0,29.0,2024-09-09,06:30,14:30,15:20,14:57,23:31,89.0,55.0,30.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.7,29.6,23.4,17.2,3.1
105.0,21.0,2024-09-10,Varias,14:40,16:20,14:52,05:46,91.0,61.0,38.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.3,29.5,23.0,16.5,1.9
105.0,20.0,2024-09-11,03:50,15:10,15:30,15:20,02:16,91.0,61.0,39.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.9,29.0,23.4,17.7,3.1
105.0,29.0,2024-09-12,05:10,15:50,17:50,15:01,Varias,91.0,59.0,29.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.8,32.0,25.0,18.0,1.9
105.0,30.0,2024-09-13,05:30,13:40,13:50,14:02,03:59,79.0,47.0,25.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.2,35.3,26.4,17.5,2.8
105.0,16.0,2024-09-14,06:20,15:00,18:40,14:05,06:12,77.0,52.0,35.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,10.6,33.1,26.1,19.1,3.9
105.0,20.0,2024-09-15,05:00,14:50,16:40,15:31,04:49,73.0,43.0,26.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,6.7,35.1,26.4,17.8,1.9
105.0,32.0,2024-09-16,04:50,11:50,13:40,15:38,04:23,77.0,43.0,24.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.5,33.8,25.9,18.0,2.2
105.0,20.0,2024-09-17,06:50,13:10,14:10,13:02,06:29,74.0,51.0,32.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,10.6,31.3,25.4,19.5,3.9
105.0,32.0,2024-09-18,05:40,Varias,16:20,14:56,06:22,89.0,62.0,35.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.6,31.5,24.6,17.6,2.8
105.0,20.0,2024-09-19,04:20,15:40,16:40,15:57,06:23,84.0,58.0,41.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.2,28.7,23.6,18.6,3.1
105.0,29.0,2024-09-20,06:40,14:10,16:30,15:18,05:38,86.0,69.0,47.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.9,28.4,23.2,17.9,1.9
105.0,30.0,2024-09-21,06:40,14:50,13:30,12:43,23:43,88.0,64.0,43.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,10.3,27.2,22.8,18.3,2.2
105.0,28.0,2024-09-22,Varias,13:20,14:20,13:16,03:43,92.0,68.0,46.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,10.3,26.7,22.2,17.8,2.5
105.0,28.0,2024-09-23,Varias,14:30,15:00,14:27,23:19,94.0,62.0,38.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.8,27.0,22.0,17.0,2.2
105.0,30.0,2024-09-24,07:00,13:30,14:00,14:33,06:28,92.0,58.0,25.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.3,27.5,20.8,14.2,2.5
105.0,22.0,2024-09-25,05:50,15:40,11:30,12:53,04:19,87.0,73.0,61.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.5,26.5,22.4,18.4,1.9
105.0,28.0,2024-09-26,23:00,14:10,18:30,12:52,07:29,96.0,69.0,50.0,5891X,LAS CABEZAS DE SAN JUAN,1.6,SEVILLA,10.0,27.0,23.4,19.9,3.3
105.0,34.0,2024-09-27,Varias,15:50,13:10,15:53,22:58,96.0,58.0,35.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.2,26.6,20.8,15.0,2.8
105.0,5.0,2024-09-28,22:40,15:20,09:40,15:24,06:16,69.0,41.0,24.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.1,30.4,21.4,12.3,2.2
105.0,32.0,2024-09-29,06:40,Varias,12:30,15:04,06:35,80.0,49.0,30.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.3,31.3,22.3,13.3,1.4
105.0,30.0,2024-09-30,23:59,15:10,15:40,15:29,04:43,75.0,45.0,26.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.5,33.1,24.8,16.5,1.7
105.0,34.0,2024-10-01,06:50,16:50,15:40,16:07,06:49,78.0,49.0,28.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.0,31.3,23.9,16.5,1.1
105.0,29.0,2024-10-02,06:40,12:10,16:00,13:43,06:13,81.0,63.0,44.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.7,29.7,23.0,16.4,1.9
105.0,22.0,2024-10-03,Varias,13:50,16:50,14:12,23:59,87.0,66.0,45.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.2,29.6,24.7,19.8,2.5
105.0,28.0,2024-10-04,07:10,15:40,Varias,15:37,Varias,94.0,71.0,49.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.5,28.2,22.9,17.6,2.2
105.0,29.0,2024-10-05,Varias,14:40,15:30,14:21,04:38,93.0,69.0,45.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.1,29.8,24.6,19.4,1.4
105.0,29.0,2024-10-06,07:10,Varias,15:50,14:16,06:26,95.0,66.0,40.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.9,31.1,24.0,16.9,2.2
105.0,21.0,2024-10-07,Varias,13:40,14:30,13:37,23:35,95.0,81.0,57.0,5891X,LAS CABEZAS DE SAN JUAN,9.4,SEVILLA,11.4,25.9,21.7,17.5,2.8
105.0,29.0,2024-10-08,03:20,14:40,16:10,13:43,02:20,97.0,69.0,47.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.3,24.7,20.7,16.7,1.7
105.0,18.0,2024-10-09,15:50,11:10,09:50,10:41,00:05,96.0,93.0,73.0,5891X,LAS CABEZAS DE SAN JUAN,3.8,SEVILLA,14.2,22.2,19.8,17.4,5.3
105.0,28.0,2024-10-10,00:00,14:00,01:20,13:03,Varias,95.0,71.0,51.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.0,22.8,19.7,16.6,1.1
105.0,19.0,2024-10-11,Varias,16:00,15:40,15:56,03:10,95.0,80.0,70.0,5891X,LAS CABEZAS DE SAN JUAN,29.6,SEVILLA,11.4,24.3,20.6,16.8,3.9
105.0,18.0,2024-10-12,06:50,23:50,07:40,14:56,06:20,99.0,92.0,75.0,5891X,LAS CABEZAS DE SAN JUAN,25.2,SEVILLA,14.2,20.4,18.9,17.4,4.4
105.0,15.0,2024-10-13,07:40,11:50,03:40,11:52,07:30,94.0,85.0,61.0,5891X,LAS CABEZAS DE SAN JUAN,12.4,SEVILLA,11.9,25.4,21.6,17.8,0.8
105.0,21.0,2024-10-14,08:00,14:50,23:59,14:48,03:38,97.0,93.0,76.0,5891X,LAS CABEZAS DE SAN JUAN,30.6,SEVILLA,6.4,24.1,20.9,17.7,1.1
105.0,21.0,2024-10-15,01:50,09:50,15:50,10:51,17:47,97.0,84.0,73.0,5891X,LAS CABEZAS DE SAN JUAN,18.8,SEVILLA,16.9,21.9,20.0,18.0,6.1
105.0,99.0,2024-10-16,04:40,15:50,Varias,15:26,23:41,98.0,91.0,72.0,5891X,LAS CABEZAS DE SAN JUAN,3.8,SEVILLA,16.4,23.1,20.4,17.7,2.5
105.0,28.0,2024-10-17,Varias,15:30,00:10,14:44,06:41,96.0,79.0,50.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,10.0,21.8,18.1,14.4,2.5
105.0,30.0,2024-10-18,07:20,11:50,16:40,13:56,Varias,98.0,82.0,61.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.8,21.3,16.4,11.6,1.1
105.0,31.0,2024-10-19,07:40,Varias,14:40,14:51,06:16,98.0,77.0,54.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.8,24.5,20.0,15.4,0.8
105.0,36.0,2024-10-20,07:10,13:50,12:40,13:47,06:47,95.0,75.0,56.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.8,25.5,20.0,14.5,1.4
105.0,20.0,2024-10-21,07:30,15:20,14:30,Varias,06:29,97.0,64.0,37.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,4.2,28.7,21.4,14.0,0.8
105.0,16.0,2024-10-22,06:20,12:50,19:30,14:22,06:15,86.0,62.0,40.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.3,27.5,21.6,15.6,1.4
105.0,15.0,2024-10-23,07:00,14:40,18:00,14:42,Varias,88.0,64.0,43.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.8,27.9,21.2,14.4,2.2
105.0,14.0,2024-10-24,23:59,14:50,10:00,14:57,05:33,80.0,60.0,43.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.9,27.7,22.2,16.8,2.5
105.0,30.0,2024-10-25,07:20,15:00,14:40,11:48,23:46,96.0,83.0,55.0,5891X,LAS CABEZAS DE SAN JUAN,0.2,SEVILLA,9.4,23.5,18.0,12.5,1.9
105.0,30.0,2024-10-26,Varias,11:40,11:30,11:53,06:30,96.0,81.0,53.0,5891X,LAS CABEZAS DE SAN JUAN,4.2,SEVILLA,6.9,17.7,13.0,8.2,1.7
105.0,5.0,2024-10-27,Varias,15:10,19:50,15:56,06:57,99.0,75.0,49.0,5891X,LAS CABEZAS DE SAN JUAN,1.8,SEVILLA,7.5,18.4,14.6,10.9,1.7
105.0,6.0,2024-10-28,07:20,13:40,13:00,13:25,04:45,92.0,72.0,51.0,5891X,LAS CABEZAS DE SAN JUAN,13.0,SEVILLA,10.3,19.1,14.0,9.0,2.8
105.0,7.0,2024-10-29,22:10,00:00,04:30,Varias,21:59,98.0,94.0,85.0,5891X,LAS CABEZAS DE SAN JUAN,21.8,SEVILLA,10.0,13.8,12.4,10.9,1.4
105.0,15.0,2024-10-30,Varias,02:40,13:20,16:32,00:20,98.0,95.0,87.0,5891X,LAS CABEZAS DE SAN JUAN,63.8,SEVILLA,13.6,16.5,14.0,11.6,3.6
105.0,14.0,2024-10-31,Varias,14:20,14:20,14:15,01:44,98.0,90.0,80.0,5891X,LAS CABEZAS DE SAN JUAN,29.2,SEVILLA,9.7,19.7,17.4,15.0,3.6
105.0,15.0,2024-11-01,23:50,12:00,12:10,11:56,07:34,93.0,80.0,62.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.5,21.8,18.6,15.4,2.2
105.0,17.0,2024-11-02,05:50,15:20,18:50,16:02,06:59,97.0,77.0,58.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.0,23.9,18.6,13.3,1.9
105.0,14.0,2024-11-03,02:50,15:00,22:30,14:51,03:38,95.0,70.0,52.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.2,24.5,18.4,12.4,1.7
105.0,14.0,2024-11-04,Varias,15:10,00:10,14:50,22:43,95.0,76.0,60.0,5891X,LAS CABEZAS DE SAN JUAN,0.8,SEVILLA,9.2,23.8,19.4,14.9,1.7
105.0,12.0,2024-11-05,Varias,15:50,08:00,14:52,03:17,98.0,79.0,58.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.3,23.8,18.6,13.5,1.7
105.0,15.0,2024-11-06,07:10,14:30,19:40,14:35,06:44,97.0,73.0,52.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.5,24.9,18.7,12.5,2.5
105.0,13.0,2024-11-07,07:00,14:00,19:10,13:21,06:27,91.0,71.0,52.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.9,25.0,18.7,12.4,2.5
105.0,20.0,2024-11-08,23:30,12:50,12:30,12:50,Varias,92.0,73.0,59.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,10.3,23.2,19.6,16.1,1.9
105.0,1.0,2024-11-09,01:40,15:30,14:20,14:20,23:37,95.0,79.0,60.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,6.1,23.7,19.2,14.6,2.2
105.0,4.0,2024-11-10,05:40,15:20,11:50,14:56,05:33,93.0,66.0,41.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.8,23.8,18.1,12.4,2.8
105.0,3.0,2024-11-11,07:50,14:20,12:30,14:51,Varias,84.0,65.0,47.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.6,24.0,18.1,12.2,2.5
105.0,99.0,2024-11-12,06:30,14:20,Varias,14:26,06:25,92.0,68.0,45.0,5891X,LAS CABEZAS DE SAN JUAN,0.2,SEVILLA,4.2,23.1,16.8,10.4,0.8
105.0,34.0,2024-11-13,Varias,00:00,12:10,11:21,07:54,96.0,90.0,73.0,5891X,LAS CABEZAS DE SAN JUAN,7.8,SEVILLA,8.1,15.6,12.9,10.2,1.9
105.0,14.0,2024-11-14,07:00,12:30,12:30,12:41,00:01,98.0,90.0,75.0,5891X,LAS CABEZAS DE SAN JUAN,16.0,SEVILLA,7.5,18.6,14.9,11.2,1.9
105.0,14.0,2024-11-15,Varias,13:40,21:50,13:03,Varias,97.0,78.0,59.0,5891X,LAS CABEZAS DE SAN JUAN,0.6,SEVILLA,15.8,22.6,17.9,13.2,3.3
105.0,16.0,2024-11-16,07:10,13:00,13:40,12:53,07:11,88.0,69.0,53.0,5891X,LAS CABEZAS DE SAN JUAN,1.0,SEVILLA,12.2,23.8,19.5,15.2,5.0
105.0,14.0,2024-11-17,23:10,15:50,00:30,15:49,23:00,94.0,73.0,61.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.3,22.9,18.8,14.6,2.2
105.0,3.0,2024-11-18,08:10,15:20,11:40,15:01,06:33,98.0,88.0,68.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.3,21.5,16.8,12.1,1.4
105.0,16.0,2024-11-19,Varias,14:40,05:50,14:13,03:56,98.0,80.0,55.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,6.4,22.5,18.0,13.4,1.1
105.0,30.0,2024-11-20,Varias,15:10,12:50,15:06,Varias,98.0,82.0,59.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.6,19.0,15.3,11.6,1.9
105.0,26.0,2024-11-21,08:00,Varias,23:40,14:52,06:47,98.0,80.0,66.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,4.7,16.6,12.8,9.0,1.7
105.0,28.0,2024-11-22,Varias,13:40,14:00,13:52,05:17,89.0,77.0,62.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.8,20.2,17.0,13.9,1.9
105.0,14.0,2024-11-23,05:00,14:10,23:40,15:23,07:12,97.0,69.0,50.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.2,23.3,18.0,12.8,1.9
105.0,14.0,2024-11-24,09:10,23:00,11:40,22:57,00:48,72.0,54.0,39.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,16.7,22.2,18.8,15.3,6.4
105.0,18.0,2024-11-25,23:40,Varias,11:20,01:22,23:29,96.0,78.0,43.0,5891X,LAS CABEZAS DE SAN JUAN,3.2,SEVILLA,11.7,21.3,16.2,11.2,3.6
105.0,35.0,2024-11-26,04:40,15:10,12:40,15:00,04:17,97.0,86.0,76.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,4.4,17.8,14.0,10.2,1.4
105.0,13.0,2024-11-27,08:50,14:40,19:50,14:50,07:18,100.0,85.0,68.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,6.1,20.1,14.3,8.5,1.4
105.0,99.0,2024-11-28,04:20,13:50,Varias,14:34,03:59,91.0,69.0,49.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.2,23.8,17.7,11.6,2.8
105.0,99.0,2024-11-29,08:10,12:20,00:10,12:17,07:59,90.0,77.0,69.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,6.7,20.8,16.8,12.9,1.4
105.0,9.0,2024-11-30,08:50,11:00,21:30,15:01,06:12,89.0,73.0,54.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,4.7,23.1,17.5,11.9,1.7
105.0,13.0,2024-12-01,08:00,14:30,19:50,14:30,07:48,92.0,82.0,66.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.6,20.2,16.0,11.9,1.1
105.0,27.0,2024-12-02,Varias,Varias,15:00,12:02,06:11,97.0,83.0,64.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.8,20.3,15.6,10.9,1.4
105.0,30.0,2024-12-03,Varias,13:00,14:20,12:02,23:42,96.0,81.0,67.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,4.7,19.1,15.1,11.1,1.4
105.0,27.0,2024-12-04,08:10,15:30,14:10,15:39,07:33,98.0,86.0,61.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,4.2,19.4,13.7,8.0,1.1
105.0,11.0,2024-12-05,00:30,15:30,08:00,14:31,06:48,98.0,79.0,58.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.8,19.9,14.3,8.7,1.4
105.0,5.0,2024-12-06,06:20,14:20,13:30,14:35,07:47,96.0,75.0,49.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.8,21.8,15.1,8.4,1.9
105.0,34.0,2024-12-07,08:50,14:20,11:20,14:32,07:28,98.0,83.0,64.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,6.1,19.4,14.0,8.6,1.1
105.0,99.0,2024-12-08,01:30,15:20,Varias,14:56,08:05,98.0,69.0,46.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.3,16.7,11.0,5.4,2.8
105.0,2.0,2024-12-09,02:00,15:00,13:20,14:51,06:37,89.0,68.0,42.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,6.4,14.3,9.2,4.2,1.9
105.0,2.0,2024-12-10,04:50,15:50,12:50,14:53,Varias,88.0,64.0,40.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.2,15.4,8.5,1.6,2.2
105.0,7.0,2024-12-11,20:30,10:50,10:50,13:03,02:11,88.0,69.0,47.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.0,14.2,9.0,3.7,1.7
105.0,19.0,2024-12-12,13:30,02:40,15:30,15:10,00:36,96.0,86.0,72.0,5891X,LAS CABEZAS DE SAN JUAN,4.4,SEVILLA,8.6,13.2,10.4,7.5,1.9
105.0,14.0,2024-12-13,08:30,14:00,02:20,13:56,06:36,99.0,83.0,58.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,3.6,17.3,11.7,6.1,1.1
105.0,4.0,2024-12-14,05:20,14:20,15:00,14:20,05:21,94.0,81.0,64.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.8,16.7,11.0,5.4,1.9
105.0,5.0,2024-12-15,23:30,15:50,13:20,14:34,06:41,92.0,69.0,51.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.8,17.7,11.5,5.3,2.2
105.0,15.0,2024-12-16,04:10,13:40,05:40,14:56,04:41,94.0,59.0,43.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,9.7,19.6,12.0,4.4,3.1
105.0,12.0,2024-12-17,02:10,14:50,04:50,14:17,02:04,85.0,61.0,52.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,8.9,17.9,12.5,7.1,1.9
105.0,15.0,2024-12-18,05:00,Varias,08:50,14:51,04:50,92.0,75.0,51.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,5.0,19.9,14.2,8.6,0.3
105.0,30.0,2024-12-19,13:50,05:20,13:10,12:52,Varias,97.0,82.0,63.0,5891X,LAS CABEZAS DE SAN JUAN,6.4,SEVILLA,7.2,19.0,14.4,9.9,1.4
105.0,5.0,2024-12-20,Varias,23:10,23:00,15:51,06:22,100.0,94.0,69.0,5891X,LAS CABEZAS DE SAN JUAN,0.2,SEVILLA,7.2,14.5,10.6,6.6,1.4
105.0,5.0,2024-12-21,23:50,14:20,11:30,14:51,06:49,89.0,68.0,52.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,7.5,16.4,10.4,4.5,2.8
105.0,2.0,2024-12-22,07:50,15:50,15:30,14:57,07:46,97.0,72.0,46.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,6.7,18.0,10.8,3.7,1.7
105.0,5.0,2024-12-23,08:30,14:20,12:50,14:03,08:14,85.0,58.0,34.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,11.4,18.6,12.2,5.8,3.3
105.0,2.0,2024-12-24,23:50,15:10,04:20,14:51,07:04,91.0,69.0,43.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,4.2,18.2,11.4,4.6,1.1
105.0,10.0,2024-12-25,01:30,15:10,06:00,14:54,07:21,93.0,69.0,41.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,3.9,18.5,11.8,5.2,0.6
105.0,13.0,2024-12-26,02:10,14:20,18:40,14:25,02:06,91.0,64.0,47.0,5891X,LAS CABEZAS DE SAN JUAN,0.0,SEVILLA,6.1,21.3,13.0,4.7,1.9
