altitud,dir,fecha,horaHrMax,horaHrMin,horaracha,horatmax,horatmin,hrMax,hrMedia,hrMin,indicativo,nombre,prec,provincia,racha,tmax,tmed,tmin,velmedia
1.0,24.0,2023-08-18,07:40,13:20,12:30,15:13,06:22,55.0,38.0,25.0,6056X,SAN ROQUE  ,0.0,CADIZ,10.0,39.5,31.0,22.6,4.4
1.0,28.0,2023-08-19,23:50,09:20,01:50,09:22,05:44,81.0,63.0,38.0,6056X,SAN ROQUE  ,0.0,CADIZ,10.3,33.4,28.0,22.6,2.8
1.0,36.0,2023-08-20,Varias,08:10,00:10,08:39,06:09,96.0,86.0,64.0,6056X,SAN ROQUE  ,0.2,CADIZ,6.1,27.8,24.7,21.6,1.9
1.0,5.0,2023-08-21,Varias,Varias,13:30,13:14,06:12,98.0,91.0,84.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.3,26.8,24.6,22.4,2.2
1.0,5.0,2023-08-22,Varias,13:20,15:30,13:08,05:55,97.0,84.0,74.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.8,28.7,25.3,21.9,1.9
1.0,5.0,2023-08-23,Varias,15:10,01:40,15:15,03:44,91.0,80.0,71.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.2,30.5,26.8,23.2,1.9
1.0,32.0,2023-08-24,06:40,Varias,06:30,14:39,03:53,96.0,87.0,81.0,6056X,SAN ROQUE  ,0.0,CADIZ,3.6,28.2,24.8,21.4,1.4
1.0,34.0,2023-08-25,Varias,08:20,06:50,13:07,05:40,93.0,85.0,77.0,6056X,SAN ROQUE  ,0.0,CADIZ,4.2,29.1,24.8,20.6,2.5
1.0,34.0,2023-08-26,Varias,17:50,19:20,16:01,05:29,92.0,65.0,27.0,6056X,SAN ROQUE  ,0.0,CADIZ,19.4,35.0,27.8,20.7,3.9
1.0,29.0,2023-08-27,23:59,15:10,09:10,16:35,05:35,59.0,36.0,24.0,6056X,SAN ROQUE  ,0.0,CADIZ,13.9,32.9,26.8,20.7,4.2
1.0,34.0,2023-08-28,Varias,08:30,01:40,10:09,23:07,86.0,66.0,42.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.4,28.4,23.4,18.3,2.8
1.0,27.0,2023-08-29,Varias,22:30,21:50,13:57,00:29,85.0,76.0,49.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.2,27.1,22.0,17.0,1.9
1.0,24.0,2023-08-30,21:40,16:30,16:20,16:43,04:39,88.0,58.0,36.0,6056X,SAN ROQUE  ,0.0,CADIZ,10.0,32.3,26.4,20.4,3.6
1.0,9.0,2023-08-31,Varias,Varias,11:30,12:49,05:24,91.0,82.0,75.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.8,27.7,23.4,19.2,1.1
1.0,99.0,2023-09-01,Varias,09:40,Varias,14:13,05:54,94.0,85.0,74.0,6056X,SAN ROQUE  ,0.0,CADIZ,3.6,27.1,23.3,19.5,1.9
1.0,26.0,2023-09-02,00:00,15:50,09:40,16:25,05:58,91.0,68.0,51.0,6056X,SAN ROQUE  ,0.0,CADIZ,12.2,28.2,23.8,19.4,2.8
1.0,10.0,2023-09-03,Varias,Varias,04:10,15:55,23:51,91.0,75.0,57.0,6056X,SAN ROQUE  ,0.8,CADIZ,10.8,26.2,22.8,19.3,4.4
1.0,27.0,2023-09-04,Varias,14:40,14:40,14:58,06:48,91.0,66.0,41.0,6056X,SAN ROQUE  ,0.0,CADIZ,9.7,30.8,24.3,17.8,3.1
1.0,18.0,2023-09-05,05:00,10:00,13:00,10:17,06:20,83.0,74.0,48.0,6056X,SAN ROQUE  ,0.0,CADIZ,8.9,28.5,23.2,18.0,4.2
1.0,8.0,2023-09-06,Varias,15:50,23:50,16:47,06:12,91.0,82.0,73.0,6056X,SAN ROQUE  ,0.0,CADIZ,4.2,25.4,22.2,19.0,1.7
1.0,7.0,2023-09-07,07:30,13:00,11:20,12:50,Varias,95.0,86.0,79.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.0,26.5,24.0,21.6,1.4
1.0,9.0,2023-09-08,Varias,13:20,14:10,13:19,01:22,96.0,83.0,73.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.7,28.4,24.4,20.4,1.9
1.0,4.0,2023-09-09,23:50,11:40,06:40,14:42,05:44,96.0,87.0,80.0,6056X,SAN ROQUE  ,0.0,CADIZ,3.9,27.5,24.8,22.2,1.4
1.0,5.0,2023-09-10,Varias,14:20,01:30,14:36,06:26,96.0,85.0,76.0,6056X,SAN ROQUE  ,0.0,CADIZ,3.9,28.2,24.2,20.1,1.7
1.0,99.0,2023-09-11,Varias,16:00,22:50,15:26,06:31,93.0,61.0,38.0,6056X,SAN ROQUE  ,0.0,CADIZ,10.8,32.9,26.0,19.0,3.3
1.0,27.0,2023-09-12,06:30,14:40,11:50,14:28,06:21,86.0,61.0,42.0,6056X,SAN ROQUE  ,0.0,CADIZ,11.7,32.5,26.2,19.9,3.9
1.0,28.0,2023-09-13,Varias,13:20,00:20,14:07,05:58,90.0,78.0,70.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.8,26.4,22.8,19.3,1.1
1.0,9.0,2023-09-14,Varias,16:00,18:10,15:54,03:54,92.0,87.0,76.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.7,27.7,24.8,22.0,2.5
1.0,26.0,2023-09-15,Varias,15:10,16:10,15:03,23:54,95.0,79.0,51.0,6056X,SAN ROQUE  ,0.0,CADIZ,10.6,30.7,26.0,21.2,2.2
1.0,19.0,2023-09-16,Varias,16:30,14:10,16:19,05:11,87.0,75.0,43.0,6056X,SAN ROQUE  ,0.0,CADIZ,10.0,29.3,24.0,18.8,3.1
1.0,29.0,2023-09-17,04:00,17:10,13:40,17:02,23:17,89.0,71.0,55.0,6056X,SAN ROQUE  ,0.0,CADIZ,11.1,24.8,21.8,18.7,3.9
1.0,28.0,2023-09-18,Varias,15:30,16:30,16:15,06:04,89.0,70.0,43.0,6056X,SAN ROQUE  ,0.0,CADIZ,8.9,28.8,22.7,16.6,3.1
1.0,18.0,2023-09-19,Varias,09:50,13:00,14:36,06:34,87.0,74.0,58.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.5,26.0,21.1,16.2,3.6
1.0,26.0,2023-09-20,00:10,13:30,22:10,14:46,06:29,88.0,60.0,45.0,6056X,SAN ROQUE  ,0.0,CADIZ,10.8,30.4,23.0,15.6,3.6
1.0,25.0,2023-09-21,04:50,13:00,14:40,14:12,05:56,87.0,66.0,50.0,6056X,SAN ROQUE  ,0.4,CADIZ,13.9,28.0,23.0,18.1,5.8
1.0,28.0,2023-09-22,Varias,14:20,13:30,14:25,05:43,91.0,60.0,35.0,6056X,SAN ROQUE  ,0.0,CADIZ,11.1,26.9,22.8,18.7,5.3
1.0,10.0,2023-09-23,23:30,09:10,14:20,11:56,05:25,88.0,76.0,50.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.7,25.1,19.9,14.7,2.8
1.0,7.0,2023-09-24,Varias,15:10,05:40,12:52,Varias,90.0,79.0,68.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.7,26.0,22.8,19.6,1.9
1.0,10.0,2023-09-25,Varias,11:50,13:40,11:42,05:12,94.0,83.0,72.0,6056X,SAN ROQUE  ,0.0,CADIZ,8.1,26.5,22.7,18.9,2.5
1.0,8.0,2023-09-26,00:00,12:10,14:10,12:12,00:08,94.0,85.0,72.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.2,26.9,23.4,20.0,2.2
1.0,5.0,2023-09-27,23:00,13:50,09:20,13:38,04:44,95.0,85.0,71.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.4,26.9,23.3,19.7,1.9
1.0,10.0,2023-09-28,23:30,09:20,22:20,14:38,05:50,97.0,91.0,79.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.3,22.8,19.4,15.9,1.9
1.0,9.0,2023-09-29,Varias,14:30,12:00,14:22,06:15,97.0,89.0,78.0,6056X,SAN ROQUE  ,0.0,CADIZ,8.3,25.1,21.8,18.4,1.9
1.0,10.0,2023-09-30,06:50,15:40,17:50,14:33,05:24,95.0,86.0,73.0,6056X,SAN ROQUE  ,0.0,CADIZ,8.9,26.9,23.6,20.2,3.9
1.0,12.0,2023-10-01,07:20,14:10,15:30,13:33,06:38,97.0,88.0,78.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.5,25.0,21.0,17.1,1.4
1.0,9.0,2023-10-02,03:40,15:00,05:40,14:14,02:47,97.0,88.0,79.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.5,24.9,21.6,18.2,2.2
1.0,33.0,2023-10-03,Varias,09:40,06:30,13:37,06:29,96.0,90.0,83.0,6056X,SAN ROQUE  ,0.0,CADIZ,4.2,24.2,20.3,16.4,1.9
1.0,8.0,2023-10-04,Varias,14:00,15:10,13:55,01:24,97.0,85.0,73.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.7,26.9,22.8,18.6,2.2
1.0,8.0,2023-10-05,06:50,12:30,14:10,12:20,06:10,96.0,87.0,74.0,6056X,SAN ROQUE  ,0.0,CADIZ,8.6,26.0,22.9,19.8,2.5
1.0,10.0,2023-10-06,22:30,16:00,17:00,15:51,23:58,95.0,85.0,74.0,6056X,SAN ROQUE  ,0.0,CADIZ,8.9,26.0,23.0,19.9,1.9
1.0,8.0,2023-10-07,Varias,13:10,21:30,13:06,01:59,96.0,88.0,79.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.2,24.7,21.2,17.8,1.9
1.0,10.0,2023-10-08,Varias,15:10,04:50,14:58,01:20,95.0,88.0,74.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.1,26.7,22.4,18.2,1.9
1.0,9.0,2023-10-09,Varias,15:50,12:10,14:34,03:00,95.0,85.0,74.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.2,26.5,23.2,19.9,1.9
1.0,10.0,2023-10-10,Varias,11:50,13:20,11:38,Varias,94.0,87.0,74.0,6056X,SAN ROQUE  ,0.0,CADIZ,8.6,26.8,23.5,20.2,2.8
1.0,9.0,2023-10-11,Varias,12:40,13:00,12:29,06:31,94.0,86.0,75.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.7,26.5,22.1,17.7,2.8
1.0,10.0,2023-10-12,05:00,11:30,13:30,10:46,03:31,97.0,88.0,75.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.8,25.4,21.0,16.6,2.2
1.0,33.0,2023-10-13,Varias,Varias,06:40,13:01,07:01,96.0,88.0,80.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.0,24.7,20.4,16.0,1.7
1.0,27.0,2023-10-14,Varias,16:00,03:10,15:56,23:42,93.0,74.0,41.0,6056X,SAN ROQUE  ,0.0,CADIZ,11.4,28.5,24.0,19.4,2.2
1.0,22.0,2023-10-15,Varias,16:40,16:00,15:36,06:23,89.0,74.0,43.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.8,28.3,22.2,16.0,2.8
1.0,28.0,2023-10-16,Varias,14:20,00:50,10:13,06:44,87.0,78.0,58.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.8,25.6,22.1,18.6,2.8
1.0,18.0,2023-10-17,02:10,09:20,17:50,17:01,01:44,86.0,77.0,68.0,6056X,SAN ROQUE  ,1.2,CADIZ,6.1,24.9,21.7,18.5,1.9
1.0,24.0,2023-10-18,07:10,15:00,15:10,14:57,06:11,94.0,74.0,55.0,6056X,SAN ROQUE  ,0.0,CADIZ,14.7,27.1,22.9,18.7,4.7
1.0,26.0,2023-10-19,21:50,13:50,18:30,13:17,Varias,99.0,83.0,67.0,6056X,SAN ROQUE  ,27.4,CADIZ,21.9,24.9,21.0,17.1,8.1
1.0,26.0,2023-10-20,00:00,13:30,13:00,14:22,06:42,97.0,75.0,55.0,6056X,SAN ROQUE  ,0.0,CADIZ,13.6,23.0,18.8,14.5,4.4
1.0,18.0,2023-10-21,21:30,10:40,12:20,10:45,05:22,89.0,82.0,52.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.4,21.4,18.0,14.7,2.5
1.0,20.0,2023-10-22,16:20,Varias,16:50,18:03,00:12,96.0,86.0,82.0,6056X,SAN ROQUE  ,10.6,CADIZ,18.6,20.8,17.8,14.8,6.1
1.0,26.0,2023-10-23,Varias,00:30,00:20,10:42,23:56,97.0,93.0,85.0,6056X,SAN ROQUE  ,10.8,CADIZ,7.2,20.4,18.0,15.6,1.4
1.0,28.0,2023-10-24,08:00,14:10,14:10,13:46,Varias,100.0,76.0,48.0,6056X,SAN ROQUE  ,0.0,CADIZ,9.7,22.9,18.4,13.8,3.1
1.0,22.0,2023-10-25,08:00,10:00,09:30,13:14,00:08,93.0,88.0,77.0,6056X,SAN ROQUE  ,0.4,CADIZ,14.7,22.8,19.6,16.4,4.7
1.0,26.0,2023-10-26,Varias,11:20,11:00,11:17,03:31,95.0,83.0,66.0,6056X,SAN ROQUE  ,2.2,CADIZ,13.1,24.2,20.8,17.5,4.2
1.0,33.0,2023-10-27,00:50,15:00,12:40,14:10,22:07,96.0,69.0,52.0,6056X,SAN ROQUE  ,0.0,CADIZ,10.8,23.7,19.7,15.7,3.6
1.0,26.0,2023-10-28,07:40,13:20,13:10,13:15,Varias,96.0,75.0,54.0,6056X,SAN ROQUE  ,0.0,CADIZ,8.9,24.5,18.8,13.0,2.8
1.0,18.0,2023-10-29,07:10,15:10,10:40,10:21,06:42,95.0,86.0,74.0,6056X,SAN ROQUE  ,0.2,CADIZ,6.4,20.3,16.4,12.6,1.7
1.0,26.0,2023-10-30,Varias,Varias,09:40,13:32,23:25,93.0,70.0,56.0,6056X,SAN ROQUE  ,0.0,CADIZ,11.4,22.5,19.4,16.2,3.1
1.0,2.0,2023-10-31,23:30,10:40,10:40,11:38,06:55,93.0,82.0,70.0,6056X,SAN ROQUE  ,3.6,CADIZ,5.3,18.0,16.4,14.7,1.9
1.0,26.0,2023-11-01,08:00,12:40,15:20,14:21,06:42,98.0,75.0,52.0,6056X,SAN ROQUE  ,0.0,CADIZ,11.1,24.8,18.3,11.8,3.3
1.0,26.0,2023-11-02,00:20,23:20,14:20,10:10,23:59,93.0,89.0,70.0,6056X,SAN ROQUE  ,1.6,CADIZ,17.2,22.0,19.3,16.6,6.9
1.0,29.0,2023-11-03,Varias,14:00,13:00,13:59,04:39,82.0,72.0,60.0,6056X,SAN ROQUE  ,0.0,CADIZ,13.1,20.9,17.1,13.3,6.1
1.0,27.0,2023-11-04,23:20,11:30,13:30,14:38,04:15,92.0,77.0,65.0,6056X,SAN ROQUE  ,1.0,CADIZ,14.4,22.7,19.1,15.5,5.0
1.0,26.0,2023-11-05,00:00,14:50,03:00,12:56,23:56,90.0,66.0,43.0,6056X,SAN ROQUE  ,0.0,CADIZ,10.0,21.8,17.8,13.9,3.3
1.0,28.0,2023-11-06,07:20,12:40,13:40,12:38,07:04,90.0,61.0,41.0,6056X,SAN ROQUE  ,0.0,CADIZ,9.4,21.0,16.0,11.0,3.3
1.0,29.0,2023-11-07,07:20,18:50,04:40,12:48,Varias,79.0,69.0,54.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.5,19.3,14.6,10.0,2.8
1.0,33.0,2023-11-08,23:59,12:00,07:10,11:27,06:46,86.0,72.0,50.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.4,19.1,14.2,9.3,1.9
1.0,29.0,2023-11-09,Varias,10:40,12:00,12:55,06:16,87.0,80.0,61.0,6056X,SAN ROQUE  ,0.0,CADIZ,11.4,22.1,17.0,12.0,2.8
1.0,28.0,2023-11-10,23:59,Varias,11:50,13:44,06:23,90.0,69.0,50.0,6056X,SAN ROQUE  ,0.0,CADIZ,12.8,22.4,17.6,12.8,4.2
1.0,28.0,2023-11-11,Varias,13:50,16:20,14:31,Varias,93.0,74.0,58.0,6056X,SAN ROQUE  ,0.0,CADIZ,11.4,23.9,20.4,17.0,4.4
1.0,29.0,2023-11-12,01:20,Varias,03:20,10:59,06:51,88.0,76.0,59.0,6056X,SAN ROQUE  ,0.0,CADIZ,11.7,24.5,20.1,15.7,2.8
1.0,33.0,2023-11-13,Varias,09:50,02:50,13:25,Varias,93.0,85.0,75.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.3,21.5,17.7,13.9,1.4
1.0,99.0,2023-11-14,00:00,10:20,Varias,12:36,06:58,93.0,82.0,59.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.8,21.2,16.4,11.6,1.4
1.0,33.0,2023-11-15,Varias,10:00,02:20,11:58,Varias,95.0,82.0,61.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.1,20.9,16.7,12.5,1.1
1.0,32.0,2023-11-16,06:00,Varias,06:40,15:28,02:24,98.0,88.0,81.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.1,19.7,14.8,10.0,1.9
1.0,33.0,2023-11-17,23:50,09:00,04:50,11:16,06:49,99.0,94.0,84.0,6056X,SAN ROQUE  ,0.2,CADIZ,5.0,18.0,13.9,9.8,1.4
1.0,10.0,2023-11-18,Varias,14:10,11:20,13:52,07:40,100.0,93.0,82.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.7,20.1,16.4,12.6,1.7
1.0,3.0,2023-11-19,00:00,12:20,01:00,14:14,23:50,96.0,90.0,83.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.1,19.7,16.1,12.5,2.2
1.0,26.0,2023-11-20,07:40,14:20,15:10,13:48,07:19,96.0,81.0,58.0,6056X,SAN ROQUE  ,0.0,CADIZ,11.1,23.5,16.9,10.3,5.0
1.0,28.0,2023-11-21,Varias,14:50,12:20,14:46,23:57,90.0,79.0,66.0,6056X,SAN ROQUE  ,0.0,CADIZ,14.7,20.4,16.8,13.1,4.4
1.0,17.0,2023-11-22,Varias,13:50,12:20,14:05,05:55,87.0,62.0,34.0,6056X,SAN ROQUE  ,0.0,CADIZ,8.3,22.3,14.8,7.4,2.2
1.0,7.0,2023-11-23,19:30,14:50,10:10,15:15,06:43,89.0,79.0,72.0,6056X,SAN ROQUE  ,0.0,CADIZ,8.9,20.1,13.8,7.6,2.2
1.0,19.0,2023-11-24,04:50,15:30,13:50,14:38,06:56,88.0,69.0,37.0,6056X,SAN ROQUE  ,0.0,CADIZ,8.3,21.5,14.4,7.4,3.9
1.0,28.0,2023-11-25,23:59,14:10,14:20,14:07,07:01,73.0,51.0,35.0,6056X,SAN ROQUE  ,0.0,CADIZ,14.4,21.2,15.4,9.6,5.8
1.0,25.0,2023-11-26,22:50,10:40,16:40,14:01,07:14,82.0,75.0,58.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.5,19.5,13.5,7.5,2.8
1.0,28.0,2023-11-27,08:00,13:20,14:00,13:17,07:23,89.0,71.0,57.0,6056X,SAN ROQUE  ,0.0,CADIZ,14.4,19.5,15.3,11.1,4.4
1.0,30.0,2023-11-28,21:50,13:20,11:00,13:45,00:02,87.0,71.0,60.0,6056X,SAN ROQUE  ,0.0,CADIZ,13.1,21.0,17.6,14.3,4.7
1.0,25.0,2023-11-29,07:50,14:40,15:20,14:32,01:53,92.0,76.0,62.0,6056X,SAN ROQUE  ,0.0,CADIZ,11.7,22.5,18.6,14.6,3.6
1.0,24.0,2023-11-30,06:30,12:40,19:40,12:10,Varias,93.0,78.0,63.0,6056X,SAN ROQUE  ,0.0,CADIZ,12.2,21.4,19.2,17.0,2.5
1.0,23.0,2023-12-01,23:50,05:30,05:20,06:38,23:29,93.0,76.0,55.0,6056X,SAN ROQUE  ,2.8,CADIZ,13.9,19.7,14.2,8.6,4.2
1.0,27.0,2023-12-02,00:30,14:00,12:50,14:20,07:07,93.0,73.0,55.0,6056X,SAN ROQUE  ,0.0,CADIZ,10.8,17.6,12.9,8.2,2.8
1.0,33.0,2023-12-03,Varias,13:30,04:10,13:49,07:41,93.0,81.0,67.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.8,18.5,12.6,6.6,2.2
1.0,29.0,2023-12-04,Varias,13:20,14:10,13:28,01:55,94.0,86.0,76.0,6056X,SAN ROQUE  ,0.2,CADIZ,6.7,17.6,13.0,8.5,2.5
1.0,9.0,2023-12-05,23:40,02:00,21:40,13:39,07:42,93.0,88.0,83.0,6056X,SAN ROQUE  ,2.2,CADIZ,12.2,16.5,13.4,10.4,2.8
1.0,5.0,2023-12-06,Varias,02:30,00:40,21:35,01:59,98.0,94.0,87.0,6056X,SAN ROQUE  ,4.8,CADIZ,10.6,15.1,14.2,13.2,2.8
1.0,30.0,2023-12-07,09:30,15:50,18:40,15:38,07:23,100.0,92.0,78.0,6056X,SAN ROQUE  ,0.4,CADIZ,7.5,19.1,16.8,14.5,2.2
1.0,27.0,2023-12-08,08:00,13:50,02:00,Varias,23:00,94.0,75.0,56.0,6056X,SAN ROQUE  ,1.0,CADIZ,10.3,20.5,16.9,13.3,3.9
1.0,30.0,2023-12-09,Varias,13:10,20:40,14:06,00:02,85.0,68.0,54.0,6056X,SAN ROQUE  ,0.0,CADIZ,9.2,23.0,18.3,13.6,4.2
1.0,34.0,2023-12-10,Varias,12:10,03:50,14:10,07:22,94.0,83.0,70.0,6056X,SAN ROQUE  ,0.0,CADIZ,4.7,19.9,15.2,10.5,1.7
1.0,34.0,2023-12-11,Varias,19:10,06:20,13:53,07:23,94.0,86.0,53.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.0,18.5,13.5,8.5,1.4
1.0,28.0,2023-12-12,23:30,13:30,10:20,14:25,06:59,92.0,69.0,50.0,6056X,SAN ROQUE  ,1.2,CADIZ,10.8,24.1,18.0,11.8,3.9
1.0,29.0,2023-12-13,09:50,16:50,12:00,11:20,22:02,96.0,80.0,69.0,6056X,SAN ROQUE  ,2.6,CADIZ,11.1,18.4,14.4,10.5,3.6
1.0,29.0,2023-12-14,21:50,11:30,04:20,12:22,24:00,87.0,72.0,52.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.2,17.9,13.0,8.2,2.2
1.0,8.0,2023-12-15,Varias,13:50,17:20,14:27,Varias,89.0,80.0,70.0,6056X,SAN ROQUE  ,0.0,CADIZ,11.7,18.2,11.8,5.4,3.1
1.0,6.0,2023-12-16,Varias,12:40,03:10,14:32,23:53,90.0,83.0,74.0,6056X,SAN ROQUE  ,0.0,CADIZ,10.8,18.3,16.0,13.8,3.6
1.0,10.0,2023-12-17,07:00,14:40,15:50,14:03,Varias,89.0,82.0,73.0,6056X,SAN ROQUE  ,0.0,CADIZ,8.9,18.2,16.0,13.7,3.1
1.0,6.0,2023-12-18,Varias,11:50,07:30,12:17,23:55,88.0,77.0,70.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.8,17.8,13.1,8.4,2.8
1.0,99.0,2023-12-19,08:10,12:00,Varias,12:46,07:11,90.0,78.0,65.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.7,17.7,11.8,6.0,2.5
1.0,26.0,2023-12-20,00:00,03:00,12:30,12:36,01:24,78.0,69.0,57.0,6056X,SAN ROQUE  ,0.2,CADIZ,13.9,17.1,12.4,7.6,5.3
1.0,33.0,2023-12-21,Varias,12:00,23:00,13:10,02:17,89.0,70.0,48.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.8,18.6,12.4,6.3,1.7
1.0,27.0,2023-12-22,Varias,16:10,18:10,15:57,06:16,91.0,79.0,51.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.8,19.4,12.6,5.8,3.9
1.0,26.0,2023-12-23,Varias,15:40,14:30,15:38,06:58,92.0,81.0,63.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.5,19.6,12.8,6.1,3.1
1.0,33.0,2023-12-24,Varias,16:10,07:30,16:03,06:20,96.0,82.0,63.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.9,18.6,12.8,7.1,3.3
1.0,25.0,2023-12-25,Varias,15:00,13:40,14:56,07:11,95.0,75.0,53.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.9,20.0,13.2,6.3,2.5
1.0,33.0,2023-12-26,Varias,11:30,02:30,16:00,07:28,94.0,83.0,68.0,6056X,SAN ROQUE  ,0.0,CADIZ,6.1,17.0,10.8,4.5,1.9
1.0,32.0,2023-12-27,Varias,15:20,08:10,13:48,06:42,96.0,83.0,69.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.8,18.6,12.0,5.5,1.7
1.0,99.0,2023-12-28,Varias,13:30,Varias,12:54,Varias,94.0,86.0,77.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.6,17.8,12.4,6.9,1.4
1.0,33.0,2023-12-29,05:50,16:40,07:30,12:45,07:42,95.0,79.0,49.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.8,17.7,13.6,9.4,2.5
1.0,24.0,2023-12-30,09:10,14:00,15:00,Varias,07:16,89.0,71.0,52.0,6056X,SAN ROQUE  ,0.0,CADIZ,9.7,20.9,15.4,10.0,4.2
1.0,32.0,2023-12-31,Varias,13:40,16:20,13:39,05:12,92.0,74.0,52.0,6056X,SAN ROQUE  ,0.0,CADIZ,8.9,21.8,15.3,8.8,3.3
1.0,10.0,2025-01-01,23:50,15:10,06:00,15:05,23:49,92.0,79.0,74.0,6056X,SAN ROQUE  ,0.2,CADIZ,8.3,16.7,12.5,8.3,2.8
1.0,32.0,2025-01-02,Varias,12:40,04:30,12:38,06:46,95.0,83.0,74.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.8,17.5,11.8,6.2,1.7
1.0,27.0,2025-01-03,Varias,15:10,15:40,15:03,06:19,96.0,81.0,59.0,6056X,SAN ROQUE  ,0.0,CADIZ,7.5,19.6,13.0,6.5,3.1
1.0,27.0,2025-01-04,Varias,14:00,13:10,13:44,04:13,93.0,78.0,64.0,6056X,SAN ROQUE  ,0.0,CADIZ,10.0,19.7,13.6,7.4,3.6
1.0,22.0,2025-01-05,Varias,16:20,17:10,14:20,07:42,97.0,84.0,56.0,6056X,SAN ROQUE  ,32.4,CADIZ,16.4,17.7,13.4,9.2,3.6
1.0,28.0,2025-01-06,10:10,15:30,12:40,14:44,23:57,100.0,84.0,66.0,6056X,SAN ROQUE  ,1.4,CADIZ,11.7,17.3,14.2,11.1,3.3
1.0,28.0,2025-01-07,08:00,13:30,14:30,14:45,06:50,95.0,75.0,57.0,6056X,SAN ROQUE  ,0.0,CADIZ,10.6,18.3,12.6,6.9,3.6
1.0,29.0,2025-01-08,07:30,15:30,14:20,14:09,07:24,91.0,79.0,62.0,6056X,SAN ROQUE  ,0.0,CADIZ,10.3,19.2,12.7,6.2,1.9
1.0,26.0,2025-01-09,Varias,15:40,11:00,15:28,23:59,95.0,91.0,87.0,6056X,SAN ROQUE  ,0.0,CADIZ,10.0,19.1,16.2,13.2,3.6
1.0,29.0,2025-01-10,00:50,12:20,15:50,14:49,08:23,96.0,75.0,55.0,6056X,SAN ROQUE  ,0.0,CADIZ,11.4,21.6,16.8,12.1,4.4
1.0,99.0,2025-01-11,22:30,14:20,11:50,13:49,01:58,88.0,77.0,67.0,6056X,SAN ROQUE  ,0.0,CADIZ,13.1,22.0,17.8,13.5,5.0
1.0,28.0,2025-01-12,18:50,22:20,00:30,12:55,21:50,86.0,77.0,44.0,6056X,SAN ROQUE  ,0.0,CADIZ,9.7,20.8,16.2,11.7,3.1
1.0,10.0,2025-01-13,09:20,01:10,23:59,13:29,06:58,88.0,78.0,50.0,6056X,SAN ROQUE  ,0.0,CADIZ,10.3,18.2,12.6,6.9,1.9
1.0,10.0,2025-01-14,23:59,Varias,06:20,13:48,23:54,82.0,71.0,64.0,6056X,SAN ROQUE  ,0.0,CADIZ,14.2,17.2,12.8,8.3,4.7
1.0,33.0,2025-01-15,23:20,14:30,05:00,14:23,07:16,92.0,74.0,59.0,6056X,SAN ROQUE  ,0.0,CADIZ,5.8,17.4,11.4,5.5,1.7
